"Freq [GHz]","dB(S(1,1)) [] - n='5mm'","dB(S(1,1)) [] - n='6mm'","dB(S(1,1)) [] - n='7mm'","dB(S(1,1)) [] - n='8mm'","dB(S(1,1)) [] - n='9mm'","dB(S(1,1)) [] - n='10mm'","dB(S(1,1)) [] - n='11mm'","dB(S(1,1)) [] - n='12mm'","dB(S(1,1)) [] - n='13mm'","dB(S(1,1)) [] - n='14mm'","dB(S(1,1)) [] - n='15mm'"
5.37593984962406,-0.0974650246757211,-0.401398187077735,-1.28118365072141,-3.39287287375242,-6.8803420509603,-7.23534363521751,-5.21554201532735,-4.05143871708763,-3.33884869495826,-3.08592427541838,-3.0274234849045
5.3859649122807,-0.100035938870017,-0.41274781845124,-1.31983337828432,-3.49950224365666,-7.05944223939754,-7.30306679755036,-5.22687640328955,-4.05460053523483,-3.34151228336222,-3.08690445127658,-3.02770884344708
5.39598997493734,-0.102691605546155,-0.424490028918432,-1.35987395357592,-3.6100381330006,-7.24318415310003,-7.36924315406347,-5.23797412100932,-4.05791815892675,-3.34441595475551,-3.0881383844762,-3.02827643988838
5.40601503759398,-0.105435040536629,-0.436639157085675,-1.40135629293873,-3.72463021052838,-7.43164994133838,-7.43380075889214,-5.24884965562675,-4.06139897926048,-3.34756397513675,-3.08962969346532,-3.02912981548654
5.41604010025063,-0.108269355164364,-0.44920997306366,-1.44433264703695,-3.84343377154667,-7.62491794486178,-7.49667073774163,-5.25951754072966,-4.06505025203126,-3.35096056634614,-3.09138197678939,-3.03027246246457
5.42606516290727,-0.111197756998035,-0.46221767538586,-1.48885655046862,-3.96660995275073,-7.82306163435646,-7.55778764204659,-5.2699923339776,-4.06887910098754,-3.35460990971651,-3.09339881604731,-3.03170782773578
5.43609022556391,-0.114223550266539,-0.475677885235662,-1.53498275646928,-4.09432595836481,-8.02614834364607,-7.61708979061075,-5.28028859576356,-4.07289252126835,-3.3585161497433,-3.0956837788643,-3.0334393167361
5.44611528822055,-0.117350135878409,-0.489606637592926,-1.58276715472621,-4.22675529831843,-8.23423775936463,-7.67451959492742,-5.29042086894136,-4.07709738301053,-3.36268339777382,-3.0982404218838,-3.03547029736189
5.45614035087719,-0.120581010986135,-0.504020368869887,-1.63226667012053,-4.36407803907872,-8.44738012218698,-7.73002386444025,-5.30040365963978,-4.08150043511388,-3.36711573571636,-3.10107229378055,-3.0378041040118
5.46616541353383,-0.123919768028838,-0.518935900562544,-1.68353913999868,-4.50648106758418,-8.66561408710908,-7.78355408813502,-5.310251419178,-4.08610830915328,-3.37181721977034,-3.10418293829759,-3.04044404173092
5.47619047619048,-0.127370093179746,-0.534370418397256,-1.73664316734432,-4.65415836845013,-8.88896418169306,-7.83506668905669,-5.31997852709079,-4.09092752342709,-3.37679188417824,-3.10757589730938,-3.04339339045607
5.48621553884712,-0.130935764117521,-0.550341446402865,-1.79163794697732,-4.80731131420603,-9.11743779165001,-7.88452324862063,-5.32959927526628,-4.09596448713199,-3.38204374500097,-3.11125471391407,-3.0466554093605
5.49624060150376,-0.134620647032427,-0.566866815287191,-1.84858306164977,-4.96614896773741,-9.35102159273744,-7.93189069792926,-5.33912785319365,-4.1012255046549,-3.38757680391799,-3.11522293555747,-3.05023334129689
5.5062656641604,-0.138428692769878,-0.583964624442752,-1.90753824463951,-5.13088839527995,-9.58967733695203,-7.97714147370908,-5.34857833431314,-4.10671677997339,-3.39339505205406,-3.1194841171919,-3.05413041733727
5.51629072681704,-0.142363932004804,-0.601653196851363,-1.9685631051642,-5.30175498717604,-9.83333688987173,-8.02025363694104,-5.35796466345637,-4.11244442115644,-3.39950247383452,-3.12404182447276,-3.05834986140863
5.52631578947368,-0.146430469331003,-0.619951026100755,-2.03171681265328,-5.47898278205603,-10.0818964055355,-8.06121095275877,-5.36730064536074,-4.11841444495807,-3.40590305087121,-3.12889963699618,-3.06289489502341
5.53634085213033,-0.15063247613963,-0.638876714670072,-2.0970577356288,-5.66281478801823,-10.3352095166887,-8.10000293072361,-5.37659993423792,-4.12463278149701,-3.41260076588148,-3.13406115158111,-3.06776874210381
5.54636591478697,-0.154974182150882,-0.658448902585579,-2.1646430306608,-5.85350329158299,-10.5930794134519,-8.13662482514029,-5.38587602437325,-4.13110527901608,-3.41959960664274,-3.1395299855991,-3.07297463389921
5.55639097744361,-0.15945986545254,-0.678686185495,-2.23452817658854,-6.05131014146675,-10.8552496852424,-8.17107759563856,-5.39514224172984,-4.13783770871547,-3.42690356998525,-3.14530978035566,-3.07851581399631
5.56641604010025,-0.164093840888566,-0.699607021160007,-2.30676644894346,-6.2565069892701,-11.1213938129893,-8.20336782880169,-5.40441173652862,-4.14483576965478,-3.43451666582628,-3.15140420452681,-3.0843955434215
5.57644110275689,-0.168880446630452,-0.72122962332374,-2.3814083292835,-6.46937546261128,-11.391103226683,-8.23350762215784,-5.41369747677352,-4.15210509371925,-3.44244292124853,-3.15781695765474,-3.09061710583539
5.58646616541353,-0.173824028754063,-0.743571841876235,-2.4585008439681,-6.69020723756126,-11.6638738941933,-8.26151443235419,-5.42301224268883,-4.1596512506458,-3.45068638462631,-3.16455177370667,-3.09718381281971
5.59649122807018,-0.178928923635046,-0.766651028218458,-2.53808682678511,-6.91930396577644,-11.9390914901507,-8.28741088979314,-5.43236862203483,-4.16747975310555,-3.45925112980289,-3.17161242470111,-3.10409900925682
5.60651629072682,-0.184199437967286,-0.790483884718414,-2.62020409980773,-7.15697699659294,-12.2160153194905,-8.31122458241663,-5.44177900626583,-4.17559606183953,-3.46814126032287,-3.17900272440604,-3.11136607880264
5.61654135338346,-0.189639826201453,-0.815086297165048,-2.70488456693978,-7.40354681437546,-12.4937613514022,-8.33298781166965,-5.45125558749466,-4.18400559084494,-3.47736091372339,-3.18672653211338,-3.11898844945374
5.6265664160401,-0.195254265195037,-0.840473149161449,-2.79215321483326,-7.65934208505448,-12.7712849682768,-8.35273732395234,-5.46081035622634,-4.19271371260992,-3.48691426588843,-3.19478775649471,-3.12696959921006
5.63659147869674,-0.201046825861862,-0.866658117464022,-2.88202701627515,-7.92469817099521,-13.0473643603979,-8.37051402107705,-5.47045509982375,-4.201725763395,-3.49680553547042,-3.20319035954305,-3.13531306183464
5.64661654135338,-0.207021441608446,-0.893653447374068,-2.97451373178799,-8.19995492743521,-13.3205859027321,-8.38636265338172,-5.48020140166774,-4.21104704856003,-3.50703898838395,-3.21193836060599,-3.14402243271239
5.65664160401002,-0.213181873347804,-0.921469707429729,-3.06961060613073,-8.48545353318859,-13.5893333228481,-8.40033149921463,-5.49006064097421,-4.22068284793585,-3.51761894237617,-3.2210358405154,-3.15310137481009
5.66666666666667,-0.219531670888525,-0.950115522835767,-3.16730295768679,-8.78153202856979,-13.8517829723938,-8.41247203449957,-5.50004399323103,-4.2306384212401,-3.52854977167907,-3.23048694581952,-3.16255362474031
5.67669172932331,-0.226074130509922,-0.979597287313987,-3.26756266046698,-9.08851912868258,-14.1059079778119,-8.42283859602051,-5.51016243121796,-4.24091901353743,-3.5398359117489,-3.24029589312298,-3.17238299893227
5.68671679197995,-0.232812248552967,-1.00991885336587,-3.37034652072178,-9.40672574296091,-14.3494943549261,-8.43148804193637,-5.52042672657338,-4.25152986074435,-3.5514818640982,-3.25046697354115,-3.182593399913
5.69674185463659,-0.2397486708832,-1.04108120131876,-3.47559455305005,-9.73643345310381,-14.5801721682213,-8.43847941285572,-5.53084745187244,-4.26247619517967,-3.56349220122632,-3.26100455727496,-3.19318882270275
5.70676691729323,-0.246885638116899,-1.07308208798485,-3.58322816451592,-10.0778789707664,-14.7954643111982,-8.44387359657772,-5.54143498318177,-4.2737632511616,-3.5758715716545,-3.27191309831283,-3.20417336132895
5.71679197994987,-0.254224926546369,-1.10591567630544,-3.69314825975263,-10.4312333022535,-14.9928543013258,-8.44773299934578,-5.55219950305712,-4.28539627065319,-3.58862470507177,-3.28319713926676,-3.21555121546333
5.72681704260652,-0.261767784756205,-1.13957214798661,-3.80523328545187,-10.796573979929,-15.1698725222176,-8.45012122617474,-5.5631510039511,-4.29738050895803,-3.60175641759851,-3.29486131634965,-3.22732669718762
5.73684210526316,-0.269514865990249,-1.17403730186009,-3.91933723910634,-11.1738482745861,-15.3241976730449,-8.45110277250753,-5.57429929199945,-4.30972124046847,-3.61527161717437,-3.30691036450152,-3.23950423789342
5.7468671679198,-0.27746615641049,-1.20929214152583,-4.03528767446926,-11.562824789237,-15.4537671119066,-8.45074272914252,-5.58565399115503,-4.32242376446911,-3.62917530907815,-3.31934912267246,-3.25208839532253
5.75689223057644,-0.285620899485089,-1.24531245674838,-4.15288374494824,-11.9630302923332,-15.5568868839931,-8.44910650205509,-5.59722454764044,-4.33549341099848,-3.64347260158705,-3.33218253927058,-3.26508386075449
5.76691729323308,-0.293977516853902,-1.28206840408022,-4.27189433603413,-12.3736681748226,-15.6323302685907,-8.44625954842298,-5.60902023469073,-4.34893554677237,-3.65816871178336,-3.34541567778369,-3.27849546634867
5.77694235588972,-0.302533526146905,-1.31952409325952,-4.39205634875105,-12.793514711805,-15.679413400245,-8.44226712986078,-5.62105015755947,-4.36275558117248,-3.67326897151702,-3.35905372258365,-3.29232819264876
5.78696741854637,-0.31128545637406,-1.35763718705906,-4.51307320775323,-13.2207897499357,-15.6980383536179,-8.4371940835795,-5.63332325876228,-4.3769589723044,-3.68877883353271,-3.37310198492299,-3.30658717625822
5.79699248120301,-0.320228761663489,-1.39635852341916,-4.63461367966521,-13.6530001652284,-15.6886979196536,-8.43110461191601,-5.64584832353331,-4.39155123312939,-3.70470387777081,-3.38756590913368,-3.32127771769575
5.80701754385965,-0.329357734297971,-1.43563176984741,-4.75631109894495,-14.0867584391878,-15.6524414263274,-8.42406209042801,-5.65863398547129,-4.40653793767472,-3.72104981785177,-3.4024510790385,-3.33640528944056
5.81704260651629,-0.33866541818505,-1.47539312116566,-4.87776310907816,-14.5175863558038,-15.5908062307312,-8.41612889452456,-5.67168873235305,-4.42192472732753,-3.73782250775405,-3.41776322458607,-3.3519755441779
5.82706766917293,-0.348143524091024,-1.51557105267731,-4.9985320351586,-14.9397266391665,-15.5057237407396,-8.40736624440193,-5.68502091209365,-4.43771731721772,-3.75502794869625,-3.43350822872084,-3.36799432325587
5.83709273182957,-0.357782348169628,-1.55608614165237,-5.11814600848145,-15.3460041724835,-15.3994111707857,-8.39783406787983,-5.69863873883313,-4.45392150269574,-3.77267229623458,-3.44969213450033,-3.38446766536559
5.84711779448622,-0.367570695516928,-1.59685097061216,-5.23610096305004,-15.7278016511832,-15.2742604400479,-8.38759088058372,-5.71255029913141,-4.47054316591121,-3.79076186758725,-3.46632115247218,-3.40140181545708
5.85714285714286,-0.377495810678339,-1.63777012616223,-5.3518636160968,-16.0752352328375,-15.1327340047917,-8.37669368279518,-5.7267635582536,-4.48758828249902,-3.80930314919838,-3.48340166832442,-3.4188032339046
5.8671679197995,-0.387543317213749,-1.67874030698967,-5.4648755280735,-16.3776191824636,-14.977274672401,-8.36519787219147,-5.74128636652927,-4.5050629283797,-3.82830280455391,-3.50094025082297,-3.43667860593535
5.87719298245614,-0.397697168583394,-1.71965055402777,-5.57455831050848,-16.6242734867243,-14.8102333519594,-8.35315717161808,-5.75612646577008,-4.52297328668126,-3.84776768226352,-3.51894366005121,-3.45503485133705
5.88721804511278,-0.407939612739551,-1.7603826146219,-5.6803200115891,-16.8056385271273,-14.6338158893572,-8.34062357098037,-5.77129149573121,-4.54132565479025,-3.86770482442257,-3.5374188559671,-3.47387913446007
5.89724310776942,-0.41825117288629,-1.80081145074043,-5.78156265906095,-16.9145265144524,-14.4500479898549,-8.32764728230251,-5.78678900060295,-4.56012645153978,-3.88812147526918,-3.5563730072943,-3.49321887453149
5.90726817042607,-0.428610646889112,-1.84080589882074,-5.87769087896884,-16.9472156417023,-14.2607558666804,-8.31427670698018,-5.80262643551943,-4.57938222454316,-3.90902509015237,-3.57581350076455,-3.51306175629881
5.91729323308271,-0.438995127766516,-1.880229485702,-5.96812143928622,-16.9040642683583,-14.0675596023049,-8.30055841424707,-5.81881117307278,-4.59909965768187,-3.93042334482784,-3.59574795072955,-3.53341574102259
5.92731829573935,-0.449380047564465,-1.91894140129275,-6.05229349361749,-16.7894417279238,-13.8718761032187,-8.28653712988129,-5.83535050982107,-4.619285578757,-3.95232414509899,-3.61618420916143,-3.55428907783819
5.93734335839599,-0.459739246692416,-1.95679762420762,-6.12967922753494,-16.6109994726771,-13.6749287791921,-8.27225573419531,-5.85225167277974,-4.63994696731405,-3.97473563682182,-3.63713037606235,-3.57569031550791
5.94736842105263,-0.470045070477987,-1.99365219168922,-6.19979454562467,-16.3785203421953,-13.4777615165113,-8.25775526837896,-5.86952182588638,-4.66109096265112,-3.99766621629315,-3.65859481030427,-3.59762831458631
5.95739348370927,-0.480268494271263,-2.02935859986155,-6.26220938849736,-16.1026740640728,-13.2812550164569,-8.24307494829917,-5.88716807642947,-4.68272487202105,-4.02112454104296,-3.68058614092188,-3.62011226002249
5.96741854636592,-0.490379277898823,-2.06377131493975,-6.31655724311919,-15.793953757714,-13.0861440547387,-8.22825218489924,-5.90519748143231,-4.7048561790388,-4.04511954105248,-3.7031132788823,-3.64315167422484
5.97744360902256,-0.500346149635713,-2.09674737069412,-6.36254341269168,-15.4619360810325,-12.8930346410914,-8.21332261038472,-5.92361705398364,-4.72749255230564,-4.06966043042136,-3.72618542935691,-3.66675643061492
5.9874686716792,-0.510137019140726,-2.12814802250622,-6.39995164732419,-15.1148790791059,-12.702420403601,-8.19832010942972,-5.94243376950691,-4.75064185426224,-4.09475671950801,-3.74981210452214,-3.69093676769892
5.99749373433584,-0.519719218002626,-2.15784042405826,-6.42864880389735,-14.7595929490637,-12.5146977889723,-8.18327685468687,-5.96165457196053,-4.77431215028358,-4.12041822756909,-3.7740031369172,-3.71570330368666
6.00751879699248,-0.529059765695011,-2.1856992893527,-6.44858729901603,-14.4014930760855,-12.3301798662025,-8.1682233459339,-5.98128637996172,-4.79851171802891,-4.14665509592544,-3.79876869338905,-3.74106705169001
6.01754385964912,-0.538125657863401,-2.21160850063494,-6.45980523537972,-14.044753029146,-12.1491086590133,-8.15318845224047,-6.0013360928266,-4.82324905706081,-4.17347780168326,-3.82411928965594,-3.76703943553411
6.02756892230577,-0.546884173004169,-2.23546262210759,-6.46242420903639,-13.6924972921704,-11.9716660244671,-8.13819945658843,-6.0218105965197,-4.84853289874795,-4.20089717204124,-3.85006580552339,-3.79363230621732
6.03759398496241,-0.555303192778209,-2.25716828022993,-6.45664493113532,-13.3469961949436,-11.7979831528479,-8.1232821024277,-6.0427167695055,-4.8743722164667,-4.22892439921618,-3.87661950078806,-3.82085795905732
6.04761904761905,-0.563351530473358,-2.27664537395253,-6.44274091140719,-13.0098431778571,-11.6281487966612,-8.10846064169712,-6.06406148849548,-4.90077623611802,-4.25757105602144,-3.90379203186726,-3.84872915156344
6.05764411027569,-0.570999261527361,-2.29382808240609,-6.42105054186391,-12.6821062338491,-11.4622163520715,-8.09375788388501,-6.08585163408324,-4.92775444697594,-4.28684911213484,-3.93159546919424,-3.87725912207752
6.06766917293233,-0.578218049585742,-2.30866564320201,-6.39196798130769,-12.3644521953884,-11.3002099199853,-8.07919524574753,-6.10809409626077,-4.95531661288558,-4.31677095109492,-3.96004231542169,-3.90646160922815
6.07769423558897,-0.584981461327467,-2.32112288136758,-6.35593327104456,-12.0572459980205,-11.1421294705172,-8.06479280134368,-6.1307957798083,-4.98347278382887,-4.34734938806674,-3.98914552447871,-3.93635087224584
6.08771929824561,-0.591265263270256,-2.33118047670272,-6.31342211034457,-11.7606284604857,-10.9879552267584,-8.05056933208449,-6.15396360955038,-5.01223330787759,-4.37859768842116,-4.01891852152913,-3.96694171218954
6.09774436090226,-0.597047693981004,-2.33883496561731,-6.26493569054566,-11.4745763964785,-10.8376513736445,-8.03654237652962,-6.17760453546983,-5.04160884355357,-4.41052958717433,-4.04937522388226,-3.99824949413822
6.1077694235589,-0.602309705567424,-2.34409848186502,-6.21099093542914,-11.198948594484,-10.6911691867004,-8.02272827969795,-6.20172553767143,-5.07161037261761,-4.44315930933702,-4.08053006291027,-4.03029017040408
6.11779448621554,-0.607035169004946,-2.34699824860468,-6.15211142995728,-10.9335207036484,-10.548449664386,-8.00914224168995,-6.22633363118635,-5.10224921330925,-4.4765015912269,-4.11239800703001,-4.06308030482796
6.12781954887218,-0.611211038735837,-2.34757584149862,-6.08881924711264,-10.6780115216345,-10.4094257372285,-7.99579836544724,-6.25143587060771,-5.13353703406065,-4.5105717028001,-4.1449945858106,-4.09663709822095
6.13784461152882,-0.614827473031382,-2.34588624876434,-6.02162781009889,-10.4321026782303,-10.2740241171908,-7.9827097035014,-6.27703935454709,-5.16548586770929,-4.54538547106238,-4.17833591527235,-4.13097841502042
6.14786967418546,-0.617877907789671,-2.3419967589736,-5.95103585988339,-10.1954532781908,-10.1421668419442,-7.96988830358712,-6.30315122990115,-5.19810812623498,-4.58095930462413,-4.21243872444684,-4.16612281123292
6.15789473684211,-0.620359082700003,-2.33598571078543,-5.87752253969112,-9.96771071431324,-10.0137725609101,-7.95734525301643,-6.32977869591618,-5.23141661604834,-4.61731021946798,-4.24732038327228,-4.20208956374095
6.16791979949875,-0.622271019986469,-2.32794114064359,-5.80154356069128,-9.74851858096363,-9.88875760309005,-7.94509072172989,-6.35692900803808,-5.26542455385912,-4.65445586600234,-4.28299893190392,-4.23889870105584
6.17794486215539,-0.623616957192096,-2.31795936480417,-5.72352837742826,-9.53752239862606,-9.76703686075763,-7.933134003958,-6.38460948153343,-5.30014558315397,-4.69241455747948,-4.3194931115239,-4.27657103560389
6.18796992481203,-0.624403236630021,-2.30614353100316,-5.64387827710607,-9.33437369027097,-9.64852451795246,-7.92148355844139,-6.41282749486681,-5.3355937913152,-4.73120529986215,-4.35682239674113,-4.31512819763896
6.19799498746867,-0.624639155162984,-2.29260217281766,-5.56296527245033,-9.13873282014683,-9.53313464830944,-7.91014704717233,-6.44159049281757,-5.37178372741326,-4.77084782322882,-4.39500702967802,-4.35459267088058
6.20802005012531,-0.624336778839959,-2.27744779654934,-5.48113168191624,-8.95027090627411,-9.42078170299391,-7.89913137263188,-6.47090598931823,-5.40873042070769,-4.81136261481421,-4.43406805584735,-4.39498782998337
6.21804511278196,-0.623510727592251,-2.2607955265256,-5.3986902816952,-8.76867104239035,-9.31138090630685,-7.88844271350802,-6.50078156999478,-5.4464493998927,-4.85277095378851,-4.47402736192991,-4.43633797995057
6.2280701754386,-0.622177935655115,-2.2427618303344,-5.31592491954131,-8.59362900776151,-9.20484857380005,-7.87808655888935,-6.53122489438748,-5.48495671312585,-4.89509494788665,-4.51490771557142,-4.47866839761178
6.23809523809524,-0.620357393631095,-2.22346334093248,-5.23309148930984,-8.42485359979927,-9.10110236543217,-7.86806774093679,-6.56224369782883,-5.52426894887995,-4.93835757200727,-4.55673280732564,-4.52200537529383
6.24812030075188,-0.618069878154389,-2.20301578801729,-5.15041917593157,-8.26206669146383,-9.00006148434207,-7.85839046604323,-6.59384579295325,-5.56440325766061,-4.98258270890978,-4.59952729487968,-4.56637626682149
6.25814536340852,-0.615337674967746,-2.18153304671454,-5.06811189226776,-8.10500309043846,-8.90164683016185,-7.84905834449656,-6.62603907081065,-5.60537737463382,-5.02779519214814,-4.64331684970728,-4.61180953599493
6.26817042606516,-0.612184300908267,-2.15912630765206,-4.98634984109196,-7.9534102581061,-8.8057811143953,-7.84007441866703,-6.65883150155357,-5.64720964321075,-5.07402085139046,-4.68812820630695,-4.65833480770055
6.2781954887218,-0.608634229844757,-2.13590336896811,-4.90529114675459,-7.80704793197104,-8.71238894420748,-7.83144118974381,-6.692231134665,-5.6899190396388,-5.12128656028533,-4.73398921419291,-4.70598292182275
6.28822055137845,-0.604712627049266,-2.11196804780081,-4.82507351152973,-7.66568768424662,-8.62139687997507,-7.8231606430495,-6.7262460986907,-5.73352519865107,-5.16962028704851,-4.78092889281973,-4.75478599013585
6.29824561403509,-0.600445095851688,-2.08741970634963,-4.74581586100637,-7.52911244103257,-8.53273347110593,-7.81523427196393,-6.76088460043696,-5.77804844022888,-5.21905114795777,-4.82897748963524,-4.80477745636807
6.30827067669173,-0.595857439751298,-2.06235288568785,-4.6676199510764,-7.39711598020552,-8.44632927392669,-7.80766310049127,-6.79615492359099,-5.82350979753487,-5.2696094639588,-4.87816654147079,-4.85599215964273
6.31829573934837,-0.590975442471944,-2.03685703910641,-4.59057191608089,-7.26950242135958,-8.36211685483779,-7.80044770450597,-6.83206542671756,-5.86993104607729,-5.32132682060189,-4.92852893949459,-4.9084664015168
6.32832080200501,-0.585824667774583,-2.01101635584123,-4.51474374355946,-7.14608571750257,-8.28003078142952,-7.79358823171464,-6.86862454058112,-5.91733473416924,-5.37423613154776,-4.98009899797094,-4.96223801685196
6.33834586466165,-0.580430280203032,-1.98490966552149,-4.44019466589335,-7.02668915546071,-8.20000760382516,-7.78708442037191,-6.90584076473865,-5.96574421475003,-5.42837170590099,-5.03291252708775,-5.01734644877085
6.3483709273183,-0.57481688735332,-1.95861041351353,-4.36697246305201,-6.91114486986216,-8.12198582815707,-7.78093561678904,-6.9437226633431,-6.01518367863917,-5.4837693196516,-5.08700691013526,-5.07383282796846
6.35839598997494,-0.569008403735375,-1.93218669746116,-4.29511467376157,-6.79929337399887,-8.04590588377589,-7.77514079167434,-6.98227886009261,-6.06567818929725,-5.54046629153032,-5.14242118534202,-5.1317400566687
6.36842105263158,-0.563027935845714,-1.90570135567692,-4.22464971482864,-6.69098310968588,-7.97171008553612,-7.76969855534463,-7.02151803225483,-6.11725371917191,-5.59850156360984,-5.19919613269879,-5.1911128975365
6.37844611528822,-0.556897687694419,-1.87921209856365,-4.15559791018403,-6.58607001735578,-7.8993425922836,-7.76460717184699,-7.06144890368957,-6.1699371877108,-5.65791578701429,-5.25737436612835,-5.25199806787832
6.38847117794486,-0.550638885728937,-1.85277167489058,-4.08797243255821,-6.48441712697155,-7.82874936248594,-7.75986457202973,-7.10208023678666,-6.22375650112777,-5.7187514131324,-5.31700043138915,-5.31444433948776
6.3984962406015,-0.544271721868195,-1.82642806546925,-4.02178016165269,-6.38589416986123,-7.75987810779217,-7.75546836560104,-7.14342082322854,-6.27874059401279,-5.78105279076642,-5.37812091013317,-5.37850264451852
6.40852130325815,-0.537815313198001,-1.80022469753468,-3.95702246330668,-6.29037721123013,-7.69267824517577,-7.75141585221368,-7.18547947347981,-6.33491947288041,-5.84486626968951,-5.4407845305741,-5.44422618779407
6.41854636591479,-0.531287676776392,-1.77420067390731,-3.89369589454214,-6.19774830285968,-7.62710084820459,-7.74770403161293,-7.22826500489753,-6.39232426175616,-5.91024031112939,-5.50504228526147,-5.51167056599259
6.42857142857143,-0.524705717947461,-1.74839101176595,-3.83179283955803,-6.10789515533142,-7.56309859788691,-7.74432961288497,-7.27178622834734,-6.4509872499049,-5.97722560574685,-5.5709475564993,-5.58089389417652
6.43859649122807,-0.518085230557333,-1.72282688658629,-3.77130208178362,-6.02071082900277,-7.5006257334639,-7.7412890228418,-7.31605193320078,-6.51094194180989,-6.04587519973291,-5.63855624999514,-5.6519569401684
6.44862155388471,-0.511440907497245,-1.69753587747844,-3.71220931702673,-5.9360934428915,-7.4396380034514,-7.73857841357819,-7.36107087057936,-6.57222310951585,-6.11624462971197,-5.70792693737775,-5.72492326730933
6.45864661654135,-0.504786360059711,-1.67254221078342,-3.65449761259821,-5.85394590058994,-7.3800926171776,-7.73619366923583,-7.4068517346994,-6.63486684745418,-6.18839206720744,-5.779121008279,-5.7998593861724
6.468671679198,-0.498134144676769,-1.64786699935823,-3.59814781708281,-5.77417563231686,-7.32194819701534,-7.7341304120084,-7.45340314216049,-6.69891062987307,-6.26237847350536,-5.85220283273878,-5.87683491584059
6.47869674185464,-0.491495795708288,-1.6235284754887,-3.54313892517721,-5.69669435222056,-7.26516473146782,-7.73238400742157,-7.50073360900725,-6.76439337099933,-6.33826776583915,-5.92723993476165,-5.95592275539779
6.48872180451128,-0.484881863057661,-1.59954221582094,-3.4894484017445,-5.62141783006356,-7.20970352923226,-7.73094956892036,-7.54885152538093,-6.83135548806333,-6.41612699591753,-6.0043031779308,-6.03719926632065
6.49874686716792,-0.478301953507293,-1.57592135709585,-3.437052468952,-5.54826567644618,-7.155527174338,-7.72982196179662,-7.59776512756307,-6.89983896732193,-6.49602654192931,-6.08346696407033,-6.12074446649935
6.50877192982456,-0.471764774783048,-1.55267680181181,-3.38592636007466,-5.47716114075845,-7.10259948243146,-7.72899580648804,-7.64748246719756,-6.96988743321728,-6.57804031528404,-6.16480944604029,-6.20664223665394
6.5187969924812,-0.465278181472216,-1.5298174132307,-3.33604454326537,-5.40803092108572,-7.05088545826049,-7.7284654812802,-7.69801137746174,-7.04154622081201,-6.66224598348995,-6.24841275585371,-6.29498053995105
6.52882205513784,-0.45884922203125,-1.50735019938682,-3.28738091832221,-5.34080498533165,-7.0003512543939,-7.72822512444266,-7.74935943593937,-7.11486245164249,-6.74872521073131,-6.33436324941884,-6.38585165565993
6.53884711779449,-0.452484186225278,-1.48528048596171,-3.23990898922252,-5.27541640286156,-6.95096413119825,-7.72826863582939,-7.80153392393019,-7.18988511313189,-6.83756391789015,-6.42275176933799,-6.47935242771664
6.54887218045113,-0.446188652440516,-1.46361207805405,-3.19360201494801,-5.21180118600793,-6.90269241808221,-7.72858967797432,-7.8545417819111,-7.26666514170304,-6.9288525639651,-6.51367392733427,-6.57558452908672
6.55889724310777,-0.439967534401795,-1.44234741100807,-3.14843314089473,-5.1498981408187,-6.85550547600949,-7.72918167671183,-7.90838956084416,-7.34525550972758,-7.02268645107725,-6.60723040803407,-6.67465474282831
6.56892230576441,-0.433825126910543,-1.42148769057,-3.10437551294706,-5.08964872646644,-6.80937366127361,-7.73003782135263,-7.96308336900442,-7.42571131644083,-7.11916605552325,-6.7035272960046,-6.77667526075231
6.57894736842105,-0.427765150293137,-1.40103302272337,-3.06140237609609,-5.03099692277266,-6.7642682905212,-7.7311510644451,-8.01862881397894,-7.50808988294223,-7.21839738764609,-6.80267642813649,-6.88176400055145
6.58897243107769,-0.421790793315892,-1.38098253361508,-3.01948715929957,-4.9738891053359,-6.72016160700565,-7.73251412115234,-8.07503093946494,-7.59245085138705,-7.32049238365035,-6.90479577367184,-6.99004494221517
6.59899749373434,-0.415904754381564,-1.36133448002714,-2.97860354811299,-4.91827392778511,-6.67702674804853,-7.73411946827576,-8.13229415647107,-7.6788562884556,-7.42556933289756,-7.0100098444097,-7.10164848445437
6.60902255639098,-0.410109280872955,-1.34208635087802,-2.93872554646732,-4.86410221071141,-6.63483771368335,-7.73595934295571,-8.19042216850147,-7.76737079315997,-7.53375334469021,-7.11845013787553,-7.2167118217154
6.61904761904762,-0.404406206553209,-1.32323496025359,-2.8998275288294,-4.81132683685975,-6.59356933645346,-7.73802574108093,-8.24941789027721,-7.85806160901477,-7.64517685909965,-7.23025561652216,-7.33537934215013
6.62907268170426,-0.398796986969641,-1.30477653247416,-2.86188428385358,-4.75990265219034,-6.55319725233399,-7.74031041543838,-8.30928335952537,-7.95099874055421,-7.75998020702692,-7.34557322633475,-7.45780304660628
6.6390977443609,-0.393282732839497,-1.28670677970314,-2.824871050518,-4.70978637244522,-6.5136978727467,-7.74280487363614,-8.3700196413404,-8.04625507412159,-7.87831222542277,-7.46455845854585,-7.58414298828118
6.64912280701754,-0.387864241422147,-1.26902097259422,-2.78876354763438,-4.66093649487943,-6.47504835763526,-7.74550037583267,-8.43162672459953,-8.14390650278631,-8.00033093445379,-7.587375958527,-7.71456773210706
